impression_id,query_id,content_id,session_id,doctor_id,timestamp,first_event_timestamp,last_event_timestamp,split
IMP6257,Q393,C131,SE0488,D073,2025-01-27 03:55:37,,,validation
IMP6258,Q245,C211,SE0435,D003,2025-01-27 04:18:22,,,train
IMP6259,Q245,C282,SE0435,D003,2025-01-27 04:18:28,,,train
IMP6260,Q245,C329,SE0435,D003,2025-01-27 04:18:37,,,train
IMP6261,Q245,C161,SE0435,D003,2025-01-27 04:18:37,,,train
IMP6262,Q245,C169,SE0435,D003,2025-01-27 04:18:39,,,train
IMP6263,Q245,C250,SE0435,D003,2025-01-27 04:18:41,2025-01-27 04:18:56,2025-01-27 04:18:56,train
IMP6264,Q245,C290,SE0435,D003,2025-01-27 04:18:43,,,train
IMP6265,Q245,C279,SE0435,D003,2025-01-27 04:18:43,,,train
IMP6266,Q245,C137,SE0435,D003,2025-01-27 04:18:46,,,train
IMP6267,Q245,C072,SE0435,D003,2025-01-27 04:18:49,,,train
IMP6268,Q489,C158,SE0434,D035,2025-01-27 05:49:13,2025-01-27 05:49:34,2025-01-27 05:49:34,train
IMP6269,Q489,C089,SE0434,D035,2025-01-27 05:49:15,,,train
IMP6270,Q489,C345,SE0434,D035,2025-01-27 05:49:17,,,train
IMP6271,Q489,C224,SE0434,D035,2025-01-27 05:49:17,,,train
IMP6272,Q489,C119,SE0434,D035,2025-01-27 05:49:23,,,train
IMP6273,Q489,C154,SE0434,D035,2025-01-27 05:49:23,,,train
IMP6274,Q489,C344,SE0434,D035,2025-01-27 05:49:24,,,train
IMP6275,Q489,C262,SE0434,D035,2025-01-27 05:49:28,,,train
IMP6276,Q489,C012,SE0434,D035,2025-01-27 05:49:29,,,train
IMP6277,Q301,C329,SE0485,D075,2025-01-27 07:00:39,,,test
IMP6278,Q301,C158,SE0485,D075,2025-01-27 07:00:41,,,test
IMP6279,Q301,C194,SE0485,D075,2025-01-27 07:00:43,,,test
IMP6280,Q301,C008,SE0485,D075,2025-01-27 07:00:44,,,test
IMP6281,Q301,C248,SE0485,D075,2025-01-27 07:00:47,,,test
IMP6282,Q301,C143,SE0485,D075,2025-01-27 07:00:48,2025-01-27 07:01:00,2025-01-27 07:01:00,test
IMP6283,Q301,C180,SE0485,D075,2025-01-27 07:00:50,,,test
IMP6284,Q301,C095,SE0485,D075,2025-01-27 07:00:51,,,test
IMP6285,Q056,C023,SE0481,D002,2025-01-27 08:18:59,,,train
IMP6286,Q056,C090,SE0481,D002,2025-01-27 08:19:05,,,train
IMP6287,Q056,C073,SE0481,D002,2025-01-27 08:19:08,2025-01-27 08:19:51,2025-01-27 08:19:51,train
IMP6288,Q056,C201,SE0481,D002,2025-01-27 08:19:14,,,train
IMP6289,Q056,C119,SE0481,D002,2025-01-27 08:19:18,,,train
IMP6290,Q056,C009,SE0481,D002,2025-01-27 08:19:22,,,train
IMP6291,Q056,C211,SE0481,D002,2025-01-27 08:19:23,,,train
IMP6292,Q056,C241,SE0481,D002,2025-01-27 08:19:26,,,train
IMP6293,Q056,C137,SE0481,D002,2025-01-27 08:19:27,,,train
IMP6294,Q056,C115,SE0481,D002,2025-01-27 08:19:28,,,train
IMP6295,Q056,C278,SE0481,D002,2025-01-27 08:19:30,,,train
IMP6296,Q056,C220,SE0481,D002,2025-01-27 08:19:32,,,train
IMP6297,Q076,C274,SE0482,D001,2025-01-27 09:21:07,2025-01-27 09:21:49,2025-01-27 09:21:49,train
IMP6298,Q076,C203,SE0482,D001,2025-01-27 09:21:11,,,train
IMP6299,Q076,C176,SE0482,D001,2025-01-27 09:21:11,,,train
IMP6300,Q076,C241,SE0482,D001,2025-01-27 09:21:13,,,train
IMP6301,Q076,C168,SE0482,D001,2025-01-27 09:21:16,,,train
IMP6302,Q076,C010,SE0482,D001,2025-01-27 09:21:17,,,train
IMP6303,Q076,C090,SE0482,D001,2025-01-27 09:21:20,,,train
IMP6304,Q076,C216,SE0482,D001,2025-01-27 09:21:22,,,train
IMP6305,Q076,C088,SE0482,D001,2025-01-27 09:21:23,,,train
IMP6306,Q297,C240,SE0163,D074,2025-01-27 10:24:04,2025-01-27 10:24:33,2025-01-27 10:24:33,test
IMP6307,Q297,C297,SE0163,D074,2025-01-27 10:24:16,,,test
IMP6308,Q297,C290,SE0163,D074,2025-01-27 10:24:18,2025-01-27 10:33:12,2025-01-27 10:33:12,test
IMP6309,Q297,C126,SE0163,D074,2025-01-27 10:24:20,,,test
IMP6310,Q297,C103,SE0163,D074,2025-01-27 10:24:21,,,test
IMP6311,Q297,C054,SE0163,D074,2025-01-27 10:24:24,2025-01-27 10:30:59,2025-01-27 10:30:59,test
IMP6312,Q297,C115,SE0163,D074,2025-01-27 10:24:25,,,test
IMP6313,Q297,C335,SE0163,D074,2025-01-27 10:24:25,2025-01-27 10:28:21,2025-01-27 10:28:21,test
IMP6314,Q297,C018,SE0163,D074,2025-01-27 10:24:28,,,test
IMP6315,Q019,C203,SE0512,D067,2025-01-27 11:41:37,,,validation
IMP6316,Q019,C185,SE0512,D067,2025-01-27 11:41:41,,,validation
IMP6317,Q019,C057,SE0512,D067,2025-01-27 11:41:43,,,validation
IMP6318,Q019,C087,SE0512,D067,2025-01-27 11:41:47,,,validation
IMP6319,Q019,C326,SE0512,D067,2025-01-27 11:41:47,2025-01-27 11:42:02,2025-01-27 11:42:02,validation
IMP6320,Q019,C135,SE0512,D067,2025-01-27 11:41:49,,,validation
IMP6321,Q019,C063,SE0512,D067,2025-01-27 11:41:50,,,validation
IMP6322,Q019,C220,SE0512,D067,2025-01-27 11:41:52,,,validation
IMP6323,Q019,C193,SE0512,D067,2025-01-27 11:41:53,,,validation
IMP6324,Q019,C095,SE0512,D067,2025-01-27 11:41:55,,,validation
IMP6325,Q101,C066,SE0599,D114,2025-01-27 12:36:19,,,train
IMP6326,Q101,C214,SE0599,D114,2025-01-27 12:36:19,,,train
IMP6327,Q101,C180,SE0599,D114,2025-01-27 12:36:26,,,train
IMP6328,Q101,C255,SE0599,D114,2025-01-27 12:36:27,2025-01-27 12:36:37,2025-01-27 12:36:37,train
IMP6329,Q101,C212,SE0599,D114,2025-01-27 12:36:28,,,train
IMP6330,Q101,C075,SE0599,D114,2025-01-27 12:36:30,,,train
IMP6331,Q101,C042,SE0599,D114,2025-01-27 12:36:31,,,train
IMP6332,Q354,C231,SE0550,D081,2025-01-27 12:37:10,,,train
IMP6333,Q354,C030,SE0550,D081,2025-01-27 12:37:13,,,train
IMP6334,Q354,C069,SE0550,D081,2025-01-27 12:37:16,,,train
IMP6335,Q354,C221,SE0550,D081,2025-01-27 12:37:25,,,train
IMP6336,Q354,C072,SE0550,D081,2025-01-27 12:37:28,2025-01-27 12:37:49,2025-01-27 12:37:49,train
IMP6337,Q354,C200,SE0550,D081,2025-01-27 12:37:29,,,train
IMP6338,Q354,C097,SE0550,D081,2025-01-27 12:37:32,,,train
IMP6339,Q354,C009,SE0550,D081,2025-01-27 12:37:33,,,train
IMP6340,Q354,C070,SE0550,D081,2025-01-27 12:37:34,,,train
IMP6341,Q354,C283,SE0550,D081,2025-01-27 12:37:38,,,train
IMP6342,Q354,C016,SE0550,D081,2025-01-27 12:37:38,,,train
IMP6343,Q354,C215,SE0550,D081,2025-01-27 12:37:40,,,train
IMP6344,Q209,C034,SE0151,D098,2025-01-27 12:46:33,2025-01-27 12:48:23,2025-01-27 12:48:23,test
IMP6345,Q209,C317,SE0151,D098,2025-01-27 12:46:42,,,test
IMP6346,Q209,C107,SE0151,D098,2025-01-27 12:46:44,,,test
IMP6347,Q209,C270,SE0151,D098,2025-01-27 12:46:45,,,test
IMP6348,Q209,C098,SE0151,D098,2025-01-27 12:46:46,,,test
IMP6349,Q209,C312,SE0151,D098,2025-01-27 12:46:48,,,test
IMP6350,Q209,C026,SE0151,D098,2025-01-27 12:46:50,,,test
IMP6351,Q209,C167,SE0151,D098,2025-01-27 12:46:50,2025-01-27 12:47:15,2025-01-27 12:47:15,test
IMP6352,Q209,C133,SE0151,D098,2025-01-27 12:46:52,,,test
IMP6353,Q209,C232,SE0151,D098,2025-01-27 12:46:54,2025-01-27 12:47:57,2025-01-27 12:47:57,test
IMP6354,Q409,C127,SE0076,D042,2025-01-27 14:03:02,2025-01-27 14:11:59,2025-01-27 14:11:59,validation
IMP6355,Q409,C301,SE0076,D042,2025-01-27 14:03:04,,,validation
IMP6356,Q409,C058,SE0076,D042,2025-01-27 14:03:08,2025-01-27 14:03:27,2025-01-27 14:03:27,validation
IMP6357,Q409,C230,SE0076,D042,2025-01-27 14:03:10,,,validation
IMP6358,Q409,C146,SE0076,D042,2025-01-27 14:03:12,,,validation
IMP6359,Q409,C318,SE0076,D042,2025-01-27 14:03:14,,,validation
IMP6360,Q409,C278,SE0076,D042,2025-01-27 14:03:15,2025-01-27 14:05:21,2025-01-27 14:05:21,validation
IMP6361,Q409,C210,SE0076,D042,2025-01-27 14:03:16,,,validation
IMP6362,Q409,C038,SE0076,D042,2025-01-27 14:03:18,,,validation
IMP6363,Q170,C273,SE0261,D002,2025-01-27 14:13:44,,,train
IMP6364,Q170,C134,SE0261,D002,2025-01-27 14:13:45,,,train
IMP6365,Q170,C277,SE0261,D002,2025-01-27 14:13:47,,,train
IMP6366,Q170,C312,SE0261,D002,2025-01-27 14:13:49,,,train
IMP6367,Q170,C244,SE0261,D002,2025-01-27 14:13:53,,,train
IMP6368,Q170,C126,SE0261,D002,2025-01-27 14:13:56,,,train
IMP6369,Q170,C051,SE0261,D002,2025-01-27 14:13:59,,,train
IMP6370,Q170,C247,SE0261,D002,2025-01-27 14:14:00,2025-01-27 14:14:24,2025-01-27 14:14:24,train
IMP6371,Q170,C296,SE0261,D002,2025-01-27 14:14:01,,,train
IMP6372,Q170,C027,SE0261,D002,2025-01-27 14:14:02,,,train
IMP6373,Q170,C288,SE0261,D002,2025-01-27 14:14:05,2025-01-27 14:17:22,2025-01-27 14:17:22,train
IMP6374,Q344,C279,SE0765,D078,2025-01-27 15:05:46,,,train
IMP6375,Q344,C141,SE0765,D078,2025-01-27 15:05:46,,,train
IMP6376,Q344,C053,SE0765,D078,2025-01-27 15:05:47,,,train
IMP6377,Q344,C340,SE0765,D078,2025-01-27 15:05:48,,,train
IMP6378,Q344,C217,SE0765,D078,2025-01-27 15:05:49,,,train
IMP6379,Q344,C187,SE0765,D078,2025-01-27 15:05:51,,,train
IMP6380,Q344,C163,SE0765,D078,2025-01-27 15:05:58,,,train
IMP6381,Q344,C135,SE0765,D078,2025-01-27 15:06:00,,,train
IMP6382,Q344,C025,SE0765,D078,2025-01-27 15:06:02,,,train
IMP6383,Q078,C132,SE0467,D023,2025-01-27 16:17:46,,,train
IMP6384,Q078,C261,SE0467,D023,2025-01-27 16:17:55,,,train
IMP6385,Q078,C292,SE0467,D023,2025-01-27 16:18:04,,,train
IMP6386,Q078,C147,SE0467,D023,2025-01-27 16:18:05,,,train
IMP6387,Q078,C274,SE0467,D023,2025-01-27 16:18:07,,,train
IMP6388,Q078,C064,SE0467,D023,2025-01-27 16:18:09,,,train
IMP6389,Q078,C242,SE0467,D023,2025-01-27 16:18:10,,,train
IMP6390,Q078,C248,SE0467,D023,2025-01-27 16:18:10,,,train
IMP6391,Q078,C271,SE0467,D023,2025-01-27 16:18:13,,,train
IMP6392,Q078,C104,SE0467,D023,2025-01-27 16:18:15,2025-01-27 16:18:25,2025-01-27 16:18:25,train
IMP6393,Q078,C192,SE0467,D023,2025-01-27 16:18:18,,,train
IMP6394,Q078,C337,SE0467,D023,2025-01-27 16:18:19,,,train
IMP6395,Q331,C106,SE0304,D035,2025-01-27 16:23:48,2025-01-27 16:26:31,2025-01-27 16:26:31,train
IMP6396,Q331,C214,SE0304,D035,2025-01-27 16:23:50,,,train
IMP6397,Q331,C025,SE0304,D035,2025-01-27 16:23:53,2025-01-27 16:24:20,2025-01-27 16:24:20,train
IMP6398,Q331,C188,SE0304,D035,2025-01-27 16:23:57,,,train
IMP6399,Q331,C233,SE0304,D035,2025-01-27 16:23:58,,,train
IMP6400,Q331,C016,SE0304,D035,2025-01-27 16:23:59,,,train
IMP6401,Q331,C072,SE0304,D035,2025-01-27 16:24:00,,,train
IMP6402,Q331,C095,SE0304,D035,2025-01-27 16:24:02,,,train
IMP6403,Q185,C325,SE0092,D011,2025-01-27 17:32:00,,,train
IMP6404,Q185,C345,SE0092,D011,2025-01-27 17:32:05,,,train
IMP6405,Q185,C237,SE0092,D011,2025-01-27 17:32:09,,,train
IMP6406,Q185,C103,SE0092,D011,2025-01-27 17:32:09,2025-01-27 17:43:12,2025-01-27 17:43:12,train
IMP6407,Q185,C008,SE0092,D011,2025-01-27 17:32:12,2025-01-27 17:41:32,2025-01-27 17:41:32,train
IMP6408,Q185,C058,SE0092,D011,2025-01-27 17:32:15,,,train
IMP6409,Q185,C182,SE0092,D011,2025-01-27 17:32:15,2025-01-27 17:37:22,2025-01-27 17:37:22,train
IMP6410,Q185,C180,SE0092,D011,2025-01-27 17:32:16,,,train
IMP6411,Q185,C192,SE0092,D011,2025-01-27 17:32:19,,,train
IMP6412,Q185,C242,SE0092,D011,2025-01-27 17:32:21,2025-01-27 17:32:42,2025-01-27 17:32:42,train
IMP6413,Q023,C007,SE0669,D043,2025-01-27 17:49:24,,,test
IMP6414,Q023,C020,SE0669,D043,2025-01-27 17:49:24,,,test
IMP6415,Q023,C328,SE0669,D043,2025-01-27 17:49:24,,,test
IMP6416,Q023,C218,SE0669,D043,2025-01-27 17:49:26,,,test
IMP6417,Q023,C169,SE0669,D043,2025-01-27 17:49:28,,,test
IMP6418,Q023,C005,SE0669,D043,2025-01-27 17:49:34,,,test
IMP6419,Q327,C109,SE0048,D085,2025-01-27 18:42:05,2025-01-27 18:42:54,2025-01-27 18:42:54,train
IMP6420,Q327,C235,SE0048,D085,2025-01-27 18:42:11,2025-01-27 18:50:52,2025-01-27 18:50:52,train
IMP6421,Q327,C121,SE0048,D085,2025-01-27 18:42:14,,,train
IMP6422,Q327,C010,SE0048,D085,2025-01-27 18:42:16,2025-01-27 18:50:49,2025-01-27 18:50:49,train
IMP6423,Q327,C203,SE0048,D085,2025-01-27 18:42:20,2025-01-27 19:00:46,2025-01-27 19:00:46,train
IMP6424,Q327,C009,SE0048,D085,2025-01-27 18:42:22,2025-01-27 18:52:30,2025-01-27 18:52:30,train
IMP6425,Q327,C135,SE0048,D085,2025-01-27 18:42:26,2025-01-27 19:12:11,2025-01-27 19:12:11,train
IMP6426,Q327,C088,SE0048,D085,2025-01-27 18:42:26,2025-01-27 18:47:29,2025-01-27 18:47:29,train
IMP6427,Q327,C059,SE0048,D085,2025-01-27 18:42:30,2025-01-27 18:50:38,2025-01-27 18:50:38,train
IMP6428,Q327,C342,SE0048,D085,2025-01-27 18:42:32,2025-01-27 18:55:12,2025-01-27 18:55:12,train
IMP6429,Q315,C118,SE0138,D029,2025-01-27 20:44:51,2025-01-27 20:54:53,2025-01-27 20:54:53,test
IMP6430,Q315,C145,SE0138,D029,2025-01-27 20:44:52,2025-01-27 20:45:13,2025-01-27 20:45:13,test
IMP6431,Q315,C324,SE0138,D029,2025-01-27 20:44:54,,,test
IMP6432,Q315,C186,SE0138,D029,2025-01-27 20:44:57,,,test
IMP6433,Q315,C163,SE0138,D029,2025-01-27 20:44:58,,,test
IMP6434,Q315,C322,SE0138,D029,2025-01-27 20:45:02,,,test
IMP6435,Q315,C149,SE0138,D029,2025-01-27 20:45:04,,,test
IMP6436,Q315,C300,SE0138,D029,2025-01-27 20:45:06,2025-01-27 20:48:17,2025-01-27 20:48:17,test
IMP6437,Q442,C266,SE0793,D023,2025-01-27 20:53:08,,,validation
IMP6438,Q442,C165,SE0793,D023,2025-01-27 20:53:08,,,validation
IMP6439,Q442,C057,SE0793,D023,2025-01-27 20:53:08,,,validation
IMP6440,Q442,C134,SE0793,D023,2025-01-27 20:53:09,,,validation
IMP6441,Q442,C222,SE0793,D023,2025-01-27 20:53:12,,,validation
IMP6442,Q442,C268,SE0793,D023,2025-01-27 20:53:12,,,validation
IMP6443,Q442,C167,SE0793,D023,2025-01-27 20:53:18,,,validation
IMP6444,Q069,C219,SE0038,D024,2025-01-27 22:04:31,2025-01-27 22:09:00,2025-01-27 22:09:00,train
IMP6445,Q069,C280,SE0038,D024,2025-01-27 22:04:34,2025-01-27 22:24:32,2025-01-27 22:24:32,train
IMP6446,Q069,C314,SE0038,D024,2025-01-27 22:04:44,2025-01-27 22:14:56,2025-01-27 22:14:56,train
IMP6447,Q069,C289,SE0038,D024,2025-01-27 22:04:46,,,train
IMP6448,Q069,C160,SE0038,D024,2025-01-27 22:04:52,2025-01-27 22:07:04,2025-01-27 22:07:04,train
IMP6449,Q069,C083,SE0038,D024,2025-01-27 22:04:52,2025-01-27 22:10:20,2025-01-27 22:10:20,train
IMP6450,Q069,C059,SE0038,D024,2025-01-27 22:04:52,2025-01-27 22:27:54,2025-01-27 22:27:54,train
IMP6451,Q069,C093,SE0038,D024,2025-01-27 22:04:53,2025-01-27 22:19:04,2025-01-27 22:19:04,train
IMP6452,Q069,C102,SE0038,D024,2025-01-27 22:04:56,,,train
IMP6453,Q069,C299,SE0038,D024,2025-01-27 22:04:58,2025-01-27 22:05:12,2025-01-27 22:05:12,train
IMP6454,Q409,C165,SE0405,D072,2025-01-27 23:00:30,,,validation
IMP6455,Q409,C310,SE0405,D072,2025-01-27 23:00:36,,,validation
IMP6456,Q409,C054,SE0405,D072,2025-01-27 23:00:36,2025-01-27 23:01:04,2025-01-27 23:01:04,validation
IMP6457,Q409,C198,SE0405,D072,2025-01-27 23:00:37,,,validation
IMP6458,Q409,C285,SE0405,D072,2025-01-27 23:00:38,,,validation
IMP6459,Q409,C269,SE0405,D072,2025-01-27 23:00:41,,,validation
IMP6460,Q409,C129,SE0405,D072,2025-01-27 23:00:42,,,validation
IMP6461,Q116,C291,SE0273,D092,2025-01-28 00:28:18,,,train
IMP6462,Q116,C010,SE0273,D092,2025-01-28 00:28:22,2025-01-28 00:29:03,2025-01-28 00:29:03,train
IMP6463,Q116,C185,SE0273,D092,2025-01-28 00:28:24,,,train
IMP6464,Q116,C120,SE0273,D092,2025-01-28 00:28:25,,,train
IMP6465,Q116,C172,SE0273,D092,2025-01-28 00:28:27,,,train
IMP6466,Q116,C209,SE0273,D092,2025-01-28 00:28:28,,,train
IMP6467,Q116,C278,SE0273,D092,2025-01-28 00:28:30,,,train
IMP6468,Q116,C070,SE0273,D092,2025-01-28 00:28:32,,,train
IMP6469,Q116,C012,SE0273,D092,2025-01-28 00:28:34,2025-01-28 00:31:43,2025-01-28 00:31:43,train
IMP6470,Q354,C135,SE0104,D026,2025-01-28 00:55:35,2025-01-28 01:08:07,2025-01-28 01:08:07,train
IMP6471,Q354,C236,SE0104,D026,2025-01-28 00:55:38,2025-01-28 00:56:04,2025-01-28 00:56:04,train
IMP6472,Q354,C333,SE0104,D026,2025-01-28 00:55:44,,,train
IMP6473,Q354,C206,SE0104,D026,2025-01-28 00:55:47,,,train
IMP6474,Q354,C049,SE0104,D026,2025-01-28 00:55:48,2025-01-28 01:02:36,2025-01-28 01:02:36,train
IMP6475,Q354,C078,SE0104,D026,2025-01-28 00:55:50,2025-01-28 00:57:19,2025-01-28 00:57:19,train
IMP6476,Q125,C287,SE0574,D032,2025-01-28 01:20:40,2025-01-28 01:20:54,2025-01-28 01:20:54,train
IMP6477,Q125,C036,SE0574,D032,2025-01-28 01:20:41,,,train
IMP6478,Q125,C247,SE0574,D032,2025-01-28 01:20:41,,,train
IMP6479,Q125,C341,SE0574,D032,2025-01-28 01:20:42,,,train
IMP6480,Q125,C160,SE0574,D032,2025-01-28 01:20:42,,,train
IMP6481,Q125,C101,SE0574,D032,2025-01-28 01:20:45,,,train
IMP6482,Q341,C029,SE0369,D092,2025-01-28 03:24:02,,,train
IMP6483,Q341,C269,SE0369,D092,2025-01-28 03:24:07,,,train
IMP6484,Q341,C009,SE0369,D092,2025-01-28 03:24:08,,,train
IMP6485,Q341,C051,SE0369,D092,2025-01-28 03:24:17,,,train
IMP6486,Q341,C245,SE0369,D092,2025-01-28 03:24:17,,,train
IMP6487,Q341,C298,SE0369,D092,2025-01-28 03:24:19,,,train
IMP6488,Q341,C007,SE0369,D092,2025-01-28 03:24:20,,,train
IMP6489,Q341,C119,SE0369,D092,2025-01-28 03:24:21,,,train
IMP6490,Q341,C250,SE0369,D092,2025-01-28 03:24:24,2025-01-28 03:24:53,2025-01-28 03:24:53,train
IMP6491,Q341,C229,SE0369,D092,2025-01-28 03:24:27,,,train
IMP6492,Q341,C215,SE0369,D092,2025-01-28 03:24:28,,,train
IMP6493,Q341,C343,SE0369,D092,2025-01-28 03:24:29,,,train
IMP6494,Q439,C181,SE0792,D063,2025-01-28 04:57:33,,,train
IMP6495,Q439,C116,SE0792,D063,2025-01-28 04:57:33,,,train
IMP6496,Q439,C233,SE0792,D063,2025-01-28 04:57:33,,,train
IMP6497,Q439,C050,SE0792,D063,2025-01-28 04:57:35,,,train
IMP6498,Q439,C248,SE0792,D063,2025-01-28 04:57:41,,,train
IMP6499,Q439,C198,SE0792,D063,2025-01-28 04:57:41,,,train
IMP6500,Q439,C104,SE0792,D063,2025-01-28 04:57:42,,,train
IMP6501,Q439,C004,SE0792,D063,2025-01-28 04:57:43,,,train
IMP6502,Q439,C108,SE0792,D063,2025-01-28 04:57:45,,,train
IMP6503,Q439,C197,SE0792,D063,2025-01-28 04:57:47,,,train
IMP6504,Q340,C113,SE0445,D002,2025-01-28 05:05:03,,,validation
IMP6505,Q340,C121,SE0445,D002,2025-01-28 05:05:04,,,validation
IMP6506,Q340,C177,SE0445,D002,2025-01-28 05:05:06,,,validation
IMP6507,Q340,C199,SE0445,D002,2025-01-28 05:05:09,,,validation
IMP6508,Q340,C075,SE0445,D002,2025-01-28 05:05:10,2025-01-28 05:05:35,2025-01-28 05:05:35,validation
IMP6509,Q340,C265,SE0445,D002,2025-01-28 05:05:12,,,validation
IMP6510,Q340,C185,SE0445,D002,2025-01-28 05:05:12,,,validation
IMP6511,Q340,C139,SE0445,D002,2025-01-28 05:05:14,,,validation
IMP6512,Q340,C194,SE0445,D002,2025-01-28 05:05:17,,,validation
IMP6513,Q340,C052,SE0445,D002,2025-01-28 05:05:18,,,validation
IMP6514,Q146,C219,SE0539,D020,2025-01-28 05:47:51,,,train
IMP6515,Q146,C141,SE0539,D020,2025-01-28 05:48:03,,,train
IMP6516,Q146,C189,SE0539,D020,2025-01-28 05:48:03,,,train
IMP6517,Q146,C057,SE0539,D020,2025-01-28 05:48:04,,,train
IMP6518,Q146,C112,SE0539,D020,2025-01-28 05:48:05,2025-01-28 05:48:27,2025-01-28 05:48:27,train
IMP6519,Q146,C272,SE0539,D020,2025-01-28 05:48:07,,,train
IMP6520,Q146,C266,SE0539,D020,2025-01-28 05:48:09,,,train
IMP6521,Q421,C225,SE0185,D119,2025-01-28 07:34:04,2025-01-28 07:34:26,2025-01-28 07:34:26,test
IMP6522,Q421,C235,SE0185,D119,2025-01-28 07:34:07,2025-01-28 07:43:42,2025-01-28 07:43:42,test
IMP6523,Q421,C133,SE0185,D119,2025-01-28 07:34:10,,,test
IMP6524,Q421,C214,SE0185,D119,2025-01-28 07:34:13,,,test
IMP6525,Q421,C084,SE0185,D119,2025-01-28 07:34:15,,,test
IMP6526,Q421,C165,SE0185,D119,2025-01-28 07:34:16,,,test
IMP6527,Q421,C072,SE0185,D119,2025-01-28 07:34:19,2025-01-28 07:38:26,2025-01-28 07:38:26,test
IMP6528,Q349,C001,SE0376,D024,2025-01-28 08:07:47,,,train
IMP6529,Q349,C265,SE0376,D024,2025-01-28 08:07:56,,,train
IMP6530,Q349,C188,SE0376,D024,2025-01-28 08:07:56,,,train
IMP6531,Q349,C015,SE0376,D024,2025-01-28 08:07:56,2025-01-28 08:08:20,2025-01-28 08:08:20,train
IMP6532,Q349,C213,SE0376,D024,2025-01-28 08:07:58,,,train
IMP6533,Q349,C173,SE0376,D024,2025-01-28 08:08:01,,,train
IMP6534,Q349,C072,SE0376,D024,2025-01-28 08:08:02,,,train
IMP6535,Q096,C109,SE0436,D009,2025-01-28 09:04:42,,,train
IMP6536,Q096,C159,SE0436,D009,2025-01-28 09:04:51,,,train
IMP6537,Q096,C034,SE0436,D009,2025-01-28 09:04:54,,,train
IMP6538,Q096,C156,SE0436,D009,2025-01-28 09:04:54,,,train
IMP6539,Q096,C187,SE0436,D009,2025-01-28 09:04:55,,,train
IMP6540,Q096,C107,SE0436,D009,2025-01-28 09:04:57,,,train
IMP6541,Q096,C022,SE0436,D009,2025-01-28 09:04:57,2025-01-28 09:05:22,2025-01-28 09:05:22,train
IMP6542,Q096,C244,SE0436,D009,2025-01-28 09:04:58,,,train
IMP6543,Q096,C023,SE0436,D009,2025-01-28 09:05:01,,,train
IMP6544,Q096,C019,SE0436,D009,2025-01-28 09:05:03,,,train
IMP6545,Q487,C086,SE0808,D109,2025-01-28 09:39:43,,,train
IMP6546,Q487,C133,SE0808,D109,2025-01-28 09:39:43,,,train
IMP6547,Q487,C093,SE0808,D109,2025-01-28 09:39:43,,,train
IMP6548,Q487,C227,SE0808,D109,2025-01-28 09:39:45,,,train
IMP6549,Q487,C090,SE0808,D109,2025-01-28 09:39:47,,,train
IMP6550,Q487,C319,SE0808,D109,2025-01-28 09:39:48,,,train
IMP6551,Q487,C339,SE0808,D109,2025-01-28 09:39:49,,,train
IMP6552,Q487,C185,SE0808,D109,2025-01-28 09:39:50,,,train
IMP6553,Q353,C144,SE0769,D003,2025-01-28 12:55:29,,,train
IMP6554,Q353,C276,SE0769,D003,2025-01-28 12:55:29,,,train
IMP6555,Q353,C188,SE0769,D003,2025-01-28 12:55:29,,,train
IMP6556,Q353,C075,SE0769,D003,2025-01-28 12:55:33,,,train
IMP6557,Q353,C179,SE0769,D003,2025-01-28 12:55:34,,,train
IMP6558,Q353,C345,SE0769,D003,2025-01-28 12:55:35,,,train
IMP6559,Q056,C181,SE0409,D020,2025-01-28 13:34:00,,,train
IMP6560,Q056,C182,SE0409,D020,2025-01-28 13:34:06,,,train
IMP6561,Q056,C048,SE0409,D020,2025-01-28 13:34:07,,,train
IMP6562,Q056,C092,SE0409,D020,2025-01-28 13:34:08,,,train
IMP6563,Q056,C069,SE0409,D020,2025-01-28 13:34:09,2025-01-28 13:34:30,2025-01-28 13:34:30,train
IMP6564,Q056,C110,SE0409,D020,2025-01-28 13:34:10,,,train
IMP6565,Q056,C118,SE0409,D020,2025-01-28 13:34:14,,,train
IMP6566,Q056,C330,SE0409,D020,2025-01-28 13:34:14,,,train
IMP6567,Q056,C271,SE0409,D020,2025-01-28 13:34:16,,,train
IMP6568,Q077,C074,SE0642,D095,2025-01-28 14:49:50,,,test
IMP6569,Q077,C196,SE0642,D095,2025-01-28 14:49:55,,,test
IMP6570,Q077,C010,SE0642,D095,2025-01-28 14:49:56,2025-01-28 14:50:29,2025-01-28 14:50:29,test
IMP6571,Q077,C139,SE0642,D095,2025-01-28 14:49:59,,,test
IMP6572,Q077,C215,SE0642,D095,2025-01-28 14:49:59,,,test
IMP6573,Q077,C163,SE0642,D095,2025-01-28 14:50:02,,,test
IMP6574,Q077,C246,SE0642,D095,2025-01-28 14:50:05,,,test
IMP6575,Q077,C080,SE0642,D095,2025-01-28 14:50:08,,,test
IMP6576,Q077,C113,SE0642,D095,2025-01-28 14:50:08,,,test
IMP6577,Q077,C148,SE0642,D095,2025-01-28 14:50:11,,,test
IMP6578,Q255,C117,SE0202,D012,2025-01-28 15:23:42,,,train
IMP6579,Q255,C048,SE0202,D012,2025-01-28 15:23:44,,,train
IMP6580,Q255,C154,SE0202,D012,2025-01-28 15:23:48,,,train
