impression_id,session_id,doctor_id,query_id,content_id,timestamp_served
IMP5684,SE0213,D004,Q438,C262,2025-01-24 19:05:27
IMP5685,SE0213,D004,Q438,C214,2025-01-24 19:05:29
IMP5686,SE0213,D004,Q438,C028,2025-01-24 19:05:30
IMP5687,SE0276,D026,Q232,C238,2025-01-24 19:31:11
IMP5688,SE0276,D026,Q232,C025,2025-01-24 19:31:11
IMP5689,SE0276,D026,Q232,C303,2025-01-24 19:31:13
IMP5690,SE0276,D026,Q232,C316,2025-01-24 19:31:14
IMP5691,SE0276,D026,Q232,C046,2025-01-24 19:31:15
IMP5692,SE0276,D026,Q232,C005,2025-01-24 19:31:17
IMP5693,SE0276,D026,Q232,C112,2025-01-24 19:31:20
IMP5694,SE0276,D026,Q232,C290,2025-01-24 19:31:25
IMP5695,SE0276,D026,Q232,C274,2025-01-24 19:31:27
IMP5696,SE0276,D026,Q232,C235,2025-01-24 19:31:29
IMP5697,SE0583,D011,Q145,C214,2025-01-24 20:34:03
IMP5698,SE0583,D011,Q145,C242,2025-01-24 20:34:06
IMP5699,SE0583,D011,Q145,C171,2025-01-24 20:34:12
IMP5700,SE0583,D011,Q145,C295,2025-01-24 20:34:14
IMP5701,SE0583,D011,Q145,C279,2025-01-24 20:34:14
IMP5702,SE0583,D011,Q145,C292,2025-01-24 20:34:15
IMP5703,SE0583,D011,Q145,C121,2025-01-24 20:34:18
IMP5704,SE0442,D010,Q100,C274,2025-01-24 21:07:45
IMP5705,SE0442,D010,Q100,C150,2025-01-24 21:07:51
IMP5706,SE0442,D010,Q100,C199,2025-01-24 21:07:56
IMP5707,SE0442,D010,Q100,C070,2025-01-24 21:07:56
IMP5708,SE0442,D010,Q100,C194,2025-01-24 21:07:59
IMP5709,SE0442,D010,Q100,C162,2025-01-24 21:08:00
IMP5710,SE0452,D025,Q301,C316,2025-01-24 21:12:28
IMP5711,SE0452,D025,Q301,C246,2025-01-24 21:12:32
IMP5712,SE0452,D025,Q301,C015,2025-01-24 21:12:36
IMP5713,SE0452,D025,Q301,C308,2025-01-24 21:12:36
IMP5714,SE0452,D025,Q301,C274,2025-01-24 21:12:38
IMP5715,SE0452,D025,Q301,C127,2025-01-24 21:12:38
IMP5716,SE0452,D025,Q301,C229,2025-01-24 21:12:39
IMP5717,SE0452,D025,Q301,C054,2025-01-24 21:12:42
IMP5718,SE0389,D016,Q095,C297,2025-01-24 21:59:23
IMP5719,SE0389,D016,Q095,C041,2025-01-24 21:59:29
IMP5720,SE0389,D016,Q095,C165,2025-01-24 21:59:29
IMP5721,SE0389,D016,Q095,C138,2025-01-24 21:59:30
IMP5722,SE0389,D016,Q095,C299,2025-01-24 21:59:31
IMP5723,SE0389,D016,Q095,C323,2025-01-24 21:59:33
IMP5724,SE0613,D036,Q197,C319,2025-01-24 22:55:15
IMP5725,SE0613,D036,Q197,C282,2025-01-24 22:55:21
IMP5726,SE0613,D036,Q197,C145,2025-01-24 22:55:24
IMP5727,SE0613,D036,Q197,C285,2025-01-24 22:55:28
IMP5728,SE0613,D036,Q197,C066,2025-01-24 22:55:30
IMP5729,SE0613,D036,Q197,C305,2025-01-24 22:55:33
IMP5730,SE0613,D036,Q197,C139,2025-01-24 22:55:33
IMP5731,SE0613,D036,Q197,C232,2025-01-24 22:55:36
IMP5732,SE0124,D045,Q234,C073,2025-01-25 01:04:06
IMP5733,SE0124,D045,Q234,C002,2025-01-25 01:04:09
IMP5734,SE0124,D045,Q234,C227,2025-01-25 01:04:21
IMP5735,SE0124,D045,Q234,C143,2025-01-25 01:04:23
IMP5736,SE0124,D045,Q234,C064,2025-01-25 01:04:24
IMP5737,SE0124,D045,Q234,C318,2025-01-25 01:04:27
IMP5738,SE0124,D045,Q234,C163,2025-01-25 01:04:27
IMP5739,SE0124,D045,Q234,C134,2025-01-25 01:04:32
IMP5740,SE0124,D045,Q234,C158,2025-01-25 01:04:33
IMP5741,SE0124,D045,Q234,C250,2025-01-25 01:04:36
IMP5742,SE0124,D045,Q234,C093,2025-01-25 01:04:36
IMP5743,SE0124,D045,Q234,C208,2025-01-25 01:04:39
IMP5744,SE0107,D118,Q172,C281,2025-01-25 01:38:19
IMP5745,SE0107,D118,Q172,C073,2025-01-25 01:38:31
IMP5746,SE0107,D118,Q172,C275,2025-01-25 01:38:33
IMP5747,SE0107,D118,Q172,C031,2025-01-25 01:38:34
IMP5748,SE0107,D118,Q172,C290,2025-01-25 01:38:35
IMP5749,SE0107,D118,Q172,C061,2025-01-25 01:38:37
IMP5750,SE0107,D118,Q172,C222,2025-01-25 01:38:43
IMP5751,SE0107,D118,Q172,C033,2025-01-25 01:38:43
IMP5752,SE0107,D118,Q172,C111,2025-01-25 01:38:47
IMP5753,SE0107,D118,Q172,C172,2025-01-25 01:38:47
IMP5754,SE0107,D118,Q172,C232,2025-01-25 01:38:49
IMP5755,SE0678,D105,Q048,C056,2025-01-25 02:17:27
IMP5756,SE0678,D105,Q048,C287,2025-01-25 02:17:29
IMP5757,SE0678,D105,Q048,C033,2025-01-25 02:17:29
IMP5758,SE0678,D105,Q048,C074,2025-01-25 02:17:33
IMP5759,SE0678,D105,Q048,C193,2025-01-25 02:17:35
IMP5760,SE0678,D105,Q048,C020,2025-01-25 02:17:37
IMP5761,SE0245,D034,Q248,C275,2025-01-25 03:28:36
IMP5762,SE0245,D034,Q248,C107,2025-01-25 03:28:42
IMP5763,SE0245,D034,Q248,C331,2025-01-25 03:28:42
IMP5764,SE0245,D034,Q248,C134,2025-01-25 03:28:43
IMP5765,SE0245,D034,Q248,C323,2025-01-25 03:28:43
IMP5766,SE0245,D034,Q248,C237,2025-01-25 03:28:46
IMP5767,SE0489,D001,Q467,C060,2025-01-25 03:40:29
IMP5768,SE0489,D001,Q467,C249,2025-01-25 03:40:32
IMP5769,SE0489,D001,Q467,C201,2025-01-25 03:40:41
IMP5770,SE0489,D001,Q467,C091,2025-01-25 03:40:44
IMP5771,SE0489,D001,Q467,C311,2025-01-25 03:40:47
IMP5772,SE0489,D001,Q467,C238,2025-01-25 03:40:50
IMP5773,SE0489,D001,Q467,C274,2025-01-25 03:40:53
IMP5774,SE0489,D001,Q467,C313,2025-01-25 03:40:54
IMP5775,SE0489,D001,Q467,C005,2025-01-25 03:40:58
IMP5776,SE0489,D001,Q467,C103,2025-01-25 03:40:58
IMP5777,SE0489,D001,Q467,C097,2025-01-25 03:41:01
IMP5778,SE0489,D001,Q467,C224,2025-01-25 03:41:02
IMP5779,SE0244,D118,Q207,C294,2025-01-25 04:44:01
IMP5780,SE0244,D118,Q207,C019,2025-01-25 04:44:04
IMP5781,SE0244,D118,Q207,C118,2025-01-25 04:44:05
IMP5782,SE0244,D118,Q207,C343,2025-01-25 04:44:11
IMP5783,SE0244,D118,Q207,C180,2025-01-25 04:44:13
IMP5784,SE0244,D118,Q207,C268,2025-01-25 04:44:16
IMP5785,SE0244,D118,Q207,C335,2025-01-25 04:44:18
IMP5786,SE0244,D118,Q207,C210,2025-01-25 04:44:19
IMP5787,SE0612,D040,Q304,C210,2025-01-25 04:57:17
IMP5788,SE0612,D040,Q304,C078,2025-01-25 04:57:17
IMP5789,SE0612,D040,Q304,C123,2025-01-25 04:57:19
IMP5790,SE0612,D040,Q304,C254,2025-01-25 04:57:22
IMP5791,SE0612,D040,Q304,C319,2025-01-25 04:57:23
IMP5792,SE0612,D040,Q304,C234,2025-01-25 04:57:26
IMP5793,SE0612,D040,Q304,C031,2025-01-25 04:57:28
IMP5794,SE0612,D040,Q304,C109,2025-01-25 04:57:29
IMP5795,SE0407,D064,Q202,C036,2025-01-25 06:03:43
IMP5796,SE0407,D064,Q202,C340,2025-01-25 06:03:52
IMP5797,SE0407,D064,Q202,C314,2025-01-25 06:04:01
IMP5798,SE0407,D064,Q202,C122,2025-01-25 06:04:06
IMP5799,SE0407,D064,Q202,C238,2025-01-25 06:04:07
IMP5800,SE0407,D064,Q202,C073,2025-01-25 06:04:08
IMP5801,SE0407,D064,Q202,C077,2025-01-25 06:04:09
IMP5802,SE0407,D064,Q202,C147,2025-01-25 06:04:10
IMP5803,SE0407,D064,Q202,C033,2025-01-25 06:04:10
IMP5804,SE0407,D064,Q202,C162,2025-01-25 06:04:10
IMP5805,SE0407,D064,Q202,C342,2025-01-25 06:04:13
IMP5806,SE0407,D064,Q202,C121,2025-01-25 06:04:16
IMP5807,SE0058,D045,Q132,C271,2025-01-25 06:37:14
IMP5808,SE0058,D045,Q132,C158,2025-01-25 06:37:20
IMP5809,SE0058,D045,Q132,C040,2025-01-25 06:37:23
IMP5810,SE0058,D045,Q132,C316,2025-01-25 06:37:24
IMP5811,SE0058,D045,Q132,C083,2025-01-25 06:37:26
IMP5812,SE0058,D045,Q132,C161,2025-01-25 06:37:32
IMP5813,SE0058,D045,Q132,C326,2025-01-25 06:37:32
IMP5814,SE0058,D045,Q132,C151,2025-01-25 06:37:34
IMP5815,SE0058,D045,Q132,C014,2025-01-25 06:37:37
IMP5816,SE0058,D045,Q132,C244,2025-01-25 06:37:38
IMP5817,SE0782,D004,Q391,C007,2025-01-25 06:41:49
IMP5818,SE0782,D004,Q391,C063,2025-01-25 06:41:49
IMP5819,SE0782,D004,Q391,C188,2025-01-25 06:41:49
IMP5820,SE0782,D004,Q391,C269,2025-01-25 06:41:50
IMP5821,SE0782,D004,Q391,C268,2025-01-25 06:41:51
IMP5822,SE0782,D004,Q391,C053,2025-01-25 06:41:55
IMP5823,SE0782,D004,Q391,C171,2025-01-25 06:41:59
IMP5824,SE0782,D004,Q391,C153,2025-01-25 06:42:03
IMP5825,SE0563,D024,Q199,C043,2025-01-25 07:59:11
IMP5826,SE0563,D024,Q199,C081,2025-01-25 07:59:20
IMP5827,SE0563,D024,Q199,C174,2025-01-25 07:59:22
IMP5828,SE0563,D024,Q199,C217,2025-01-25 07:59:23
IMP5829,SE0563,D024,Q199,C073,2025-01-25 07:59:28
IMP5830,SE0563,D024,Q199,C304,2025-01-25 07:59:30
IMP5831,SE0563,D024,Q199,C291,2025-01-25 07:59:31
IMP5832,SE0563,D024,Q199,C310,2025-01-25 07:59:32
IMP5833,SE0666,D084,Q014,C305,2025-01-25 10:45:50
IMP5834,SE0666,D084,Q014,C089,2025-01-25 10:45:50
IMP5835,SE0666,D084,Q014,C058,2025-01-25 10:45:51
IMP5836,SE0666,D084,Q014,C020,2025-01-25 10:45:53
IMP5837,SE0666,D084,Q014,C212,2025-01-25 10:45:54
IMP5838,SE0666,D084,Q014,C155,2025-01-25 10:45:56
IMP5839,SE0666,D084,Q014,C050,2025-01-25 10:45:58
IMP5840,SE0666,D084,Q014,C072,2025-01-25 10:45:58
IMP5841,SE0666,D084,Q014,C122,2025-01-25 10:46:04
IMP5842,SE0486,D007,Q180,C007,2025-01-25 13:28:28
IMP5843,SE0486,D007,Q180,C289,2025-01-25 13:28:31
IMP5844,SE0486,D007,Q180,C151,2025-01-25 13:28:34
IMP5845,SE0486,D007,Q180,C336,2025-01-25 13:28:43
IMP5846,SE0486,D007,Q180,C213,2025-01-25 13:28:45
IMP5847,SE0486,D007,Q180,C223,2025-01-25 13:28:46
IMP5848,SE0486,D007,Q180,C196,2025-01-25 13:28:51
IMP5849,SE0486,D007,Q180,C262,2025-01-25 13:28:52
IMP5850,SE0486,D007,Q180,C125,2025-01-25 13:28:53
IMP5851,SE0486,D007,Q180,C096,2025-01-25 13:28:55
IMP5852,SE0640,D005,Q490,C020,2025-01-25 14:19:29
IMP5853,SE0640,D005,Q490,C011,2025-01-25 14:19:35
IMP5854,SE0640,D005,Q490,C023,2025-01-25 14:19:37
IMP5855,SE0640,D005,Q490,C334,2025-01-25 14:19:41
IMP5856,SE0640,D005,Q490,C050,2025-01-25 14:19:41
IMP5857,SE0640,D005,Q490,C342,2025-01-25 14:19:45
IMP5858,SE0640,D005,Q490,C199,2025-01-25 14:19:51
IMP5859,SE0640,D005,Q490,C037,2025-01-25 14:19:53
IMP5860,SE0640,D005,Q490,C089,2025-01-25 14:19:53
IMP5861,SE0640,D005,Q490,C137,2025-01-25 14:19:54
IMP5862,SE0640,D005,Q490,C119,2025-01-25 14:19:57
IMP5863,SE0640,D005,Q490,C301,2025-01-25 14:19:59
IMP5864,SE0242,D076,Q049,C345,2025-01-25 14:36:14
IMP5865,SE0242,D076,Q049,C148,2025-01-25 14:36:17
IMP5866,SE0242,D076,Q049,C272,2025-01-25 14:36:29
IMP5867,SE0242,D076,Q049,C290,2025-01-25 14:36:31
IMP5868,SE0242,D076,Q049,C275,2025-01-25 14:36:34
IMP5869,SE0242,D076,Q049,C285,2025-01-25 14:36:35
IMP5870,SE0242,D076,Q049,C259,2025-01-25 14:36:35
IMP5871,SE0242,D076,Q049,C024,2025-01-25 14:36:38
IMP5872,SE0242,D076,Q049,C045,2025-01-25 14:36:39
IMP5873,SE0242,D076,Q049,C081,2025-01-25 14:36:41
IMP5874,SE0670,D014,Q024,C108,2025-01-25 15:25:19
IMP5875,SE0670,D014,Q024,C102,2025-01-25 15:25:19
IMP5876,SE0670,D014,Q024,C202,2025-01-25 15:25:19
IMP5877,SE0670,D014,Q024,C282,2025-01-25 15:25:19
IMP5878,SE0670,D014,Q024,C163,2025-01-25 15:25:20
IMP5879,SE0670,D014,Q024,C032,2025-01-25 15:25:23
IMP5880,SE0670,D014,Q024,C270,2025-01-25 15:25:23
IMP5881,SE0670,D014,Q024,C077,2025-01-25 15:25:25
IMP5882,SE0670,D014,Q024,C237,2025-01-25 15:25:29
IMP5883,SE0354,D011,Q337,C060,2025-01-25 16:15:10
IMP5884,SE0354,D011,Q337,C301,2025-01-25 16:15:16
IMP5885,SE0354,D011,Q337,C163,2025-01-25 16:15:17
IMP5886,SE0354,D011,Q337,C263,2025-01-25 16:15:18
IMP5887,SE0354,D011,Q337,C046,2025-01-25 16:15:21
IMP5888,SE0354,D011,Q337,C114,2025-01-25 16:15:22
IMP5889,SE0147,D045,Q407,C280,2025-01-25 16:49:01
IMP5890,SE0147,D045,Q407,C192,2025-01-25 16:49:07
IMP5891,SE0147,D045,Q407,C133,2025-01-25 16:49:10
IMP5892,SE0147,D045,Q407,C337,2025-01-25 16:49:11
IMP5893,SE0147,D045,Q407,C318,2025-01-25 16:49:11
IMP5894,SE0147,D045,Q407,C063,2025-01-25 16:49:13
IMP5895,SE0147,D045,Q407,C190,2025-01-25 16:49:14
IMP5896,SE0147,D045,Q407,C198,2025-01-25 16:49:15
IMP5897,SE0147,D045,Q407,C316,2025-01-25 16:49:17
IMP5898,SE0416,D105,Q183,C105,2025-01-25 18:42:04
IMP5899,SE0416,D105,Q183,C311,2025-01-25 18:42:13
IMP5900,SE0416,D105,Q183,C185,2025-01-25 18:42:16
IMP5901,SE0416,D105,Q183,C251,2025-01-25 18:42:19
IMP5902,SE0416,D105,Q183,C248,2025-01-25 18:42:19
IMP5903,SE0416,D105,Q183,C219,2025-01-25 18:42:20
IMP5904,SE0416,D105,Q183,C125,2025-01-25 18:42:21
IMP5905,SE0416,D105,Q183,C085,2025-01-25 18:42:25
IMP5906,SE0416,D105,Q183,C087,2025-01-25 18:42:26
IMP5907,SE0416,D105,Q183,C345,2025-01-25 18:42:28
IMP5908,SE0337,D001,Q129,C342,2025-01-25 19:07:01
IMP5909,SE0337,D001,Q129,C153,2025-01-25 19:07:04
IMP5910,SE0337,D001,Q129,C117,2025-01-25 19:07:13
IMP5911,SE0337,D001,Q129,C176,2025-01-25 19:07:15
IMP5912,SE0337,D001,Q129,C010,2025-01-25 19:07:17
IMP5913,SE0337,D001,Q129,C210,2025-01-25 19:07:21
IMP5914,SE0337,D001,Q129,C122,2025-01-25 19:07:23
IMP5915,SE0337,D001,Q129,C028,2025-01-25 19:07:25
IMP5916,SE0337,D001,Q129,C082,2025-01-25 19:07:25
IMP5917,SE0337,D001,Q129,C203,2025-01-25 19:07:29
IMP5918,SE0337,D001,Q129,C160,2025-01-25 19:07:31
IMP5919,SE0392,D068,Q009,C059,2025-01-25 19:30:11
IMP5920,SE0392,D068,Q009,C018,2025-01-25 19:30:14
IMP5921,SE0392,D068,Q009,C284,2025-01-25 19:30:15
IMP5922,SE0392,D068,Q009,C030,2025-01-25 19:30:17
IMP5923,SE0392,D068,Q009,C105,2025-01-25 19:30:20
IMP5924,SE0392,D068,Q009,C319,2025-01-25 19:30:23
IMP5925,SE0392,D068,Q009,C004,2025-01-25 19:30:24
IMP5926,SE0392,D068,Q009,C106,2025-01-25 19:30:29
IMP5927,SE0392,D068,Q009,C087,2025-01-25 19:30:29
IMP5928,SE0392,D068,Q009,C158,2025-01-25 19:30:31
IMP5929,SE0392,D068,Q009,C279,2025-01-25 19:30:34
IMP5930,SE0392,D068,Q009,C243,2025-01-25 19:30:35
IMP5931,SE0045,D001,Q398,C009,2025-01-25 21:46:52
IMP5932,SE0045,D001,Q398,C169,2025-01-25 21:46:55
IMP5933,SE0045,D001,Q398,C075,2025-01-25 21:46:56
IMP5934,SE0045,D001,Q398,C317,2025-01-25 21:47:02
IMP5935,SE0045,D001,Q398,C228,2025-01-25 21:47:04
IMP5936,SE0045,D001,Q398,C280,2025-01-25 21:47:06
IMP5937,SE0045,D001,Q398,C045,2025-01-25 21:47:06
IMP5938,SE0045,D001,Q398,C295,2025-01-25 21:47:07
IMP5939,SE0045,D001,Q398,C342,2025-01-25 21:47:10
IMP5940,SE0701,D041,Q120,C261,2025-01-26 00:57:22
IMP5941,SE0701,D041,Q120,C193,2025-01-26 00:57:22
IMP5942,SE0701,D041,Q120,C178,2025-01-26 00:57:24
IMP5943,SE0701,D041,Q120,C292,2025-01-26 00:57:26
IMP5944,SE0701,D041,Q120,C324,2025-01-26 00:57:28
IMP5945,SE0325,D017,Q460,C032,2025-01-26 01:36:24
IMP5946,SE0325,D017,Q460,C058,2025-01-26 01:36:30
IMP5947,SE0325,D017,Q460,C130,2025-01-26 01:36:33
IMP5948,SE0325,D017,Q460,C232,2025-01-26 01:36:35
IMP5949,SE0325,D017,Q460,C175,2025-01-26 01:36:36
IMP5950,SE0325,D017,Q460,C103,2025-01-26 01:36:39
IMP5951,SE0334,D057,Q059,C032,2025-01-26 01:55:03
IMP5952,SE0334,D057,Q059,C096,2025-01-26 01:55:09
IMP5953,SE0334,D057,Q059,C198,2025-01-26 01:55:12
IMP5954,SE0334,D057,Q059,C035,2025-01-26 01:55:15
IMP5955,SE0334,D057,Q059,C009,2025-01-26 01:55:16
IMP5956,SE0334,D057,Q059,C132,2025-01-26 01:55:18
IMP5957,SE0334,D057,Q059,C260,2025-01-26 01:55:18
IMP5958,SE0334,D057,Q059,C172,2025-01-26 01:55:23
IMP5959,SE0334,D057,Q059,C210,2025-01-26 01:55:24
IMP5960,SE0324,D095,Q002,C151,2025-01-26 01:56:43
IMP5961,SE0324,D095,Q002,C243,2025-01-26 01:56:46
IMP5962,SE0324,D095,Q002,C258,2025-01-26 01:56:56
IMP5963,SE0324,D095,Q002,C270,2025-01-26 01:56:59
IMP5964,SE0324,D095,Q002,C244,2025-01-26 01:57:00
IMP5965,SE0324,D095,Q002,C327,2025-01-26 01:57:01
IMP5966,SE0324,D095,Q002,C344,2025-01-26 01:57:02
IMP5967,SE0324,D095,Q002,C124,2025-01-26 01:57:04
IMP5968,SE0284,D028,Q373,C245,2025-01-26 02:10:56
IMP5969,SE0284,D028,Q373,C047,2025-01-26 02:11:00
IMP5970,SE0284,D028,Q373,C315,2025-01-26 02:11:04
IMP5971,SE0284,D028,Q373,C138,2025-01-26 02:11:05
IMP5972,SE0284,D028,Q373,C292,2025-01-26 02:11:10
IMP5973,SE0284,D028,Q373,C310,2025-01-26 02:11:12
IMP5974,SE0284,D028,Q373,C314,2025-01-26 02:11:12
IMP5975,SE0284,D028,Q373,C278,2025-01-26 02:11:14
IMP5976,SE0049,D044,Q176,C225,2025-01-26 03:37:20
IMP5977,SE0049,D044,Q176,C249,2025-01-26 03:37:21
IMP5978,SE0049,D044,Q176,C109,2025-01-26 03:37:24
IMP5979,SE0049,D044,Q176,C301,2025-01-26 03:37:27
IMP5980,SE0049,D044,Q176,C215,2025-01-26 03:37:27
IMP5981,SE0049,D044,Q176,C079,2025-01-26 03:37:29
IMP5982,SE0362,D099,Q440,C255,2025-01-26 03:40:42
IMP5983,SE0362,D099,Q440,C332,2025-01-26 03:40:44
IMP5984,SE0362,D099,Q440,C068,2025-01-26 03:40:47
IMP5985,SE0362,D099,Q440,C021,2025-01-26 03:40:48
IMP5986,SE0362,D099,Q440,C275,2025-01-26 03:40:50
IMP5987,SE0362,D099,Q440,C090,2025-01-26 03:40:54
IMP5988,SE0362,D099,Q440,C030,2025-01-26 03:40:56
IMP5989,SE0362,D099,Q440,C136,2025-01-26 03:40:56
IMP5990,SE0362,D099,Q440,C149,2025-01-26 03:40:58
IMP5991,SE0362,D099,Q440,C294,2025-01-26 03:41:00
IMP5992,SE0362,D099,Q440,C276,2025-01-26 03:41:02
IMP5993,SE0633,D038,Q247,C131,2025-01-26 05:29:30
IMP5994,SE0633,D038,Q247,C271,2025-01-26 05:29:40
IMP5995,SE0633,D038,Q247,C125,2025-01-26 05:29:41
IMP5996,SE0633,D038,Q247,C323,2025-01-26 05:29:41
IMP5997,SE0633,D038,Q247,C212,2025-01-26 05:29:42
IMP5998,SE0633,D038,Q247,C288,2025-01-26 05:29:43
IMP5999,SE0633,D038,Q247,C016,2025-01-26 05:29:43
IMP6000,SE0633,D038,Q247,C015,2025-01-26 05:29:45
IMP6001,SE0633,D038,Q247,C059,2025-01-26 05:29:45
IMP6002,SE0633,D038,Q247,C325,2025-01-26 05:29:48
IMP6003,SE0633,D038,Q247,C137,2025-01-26 05:29:50
IMP6004,SE0633,D038,Q247,C134,2025-01-26 05:29:51
IMP6005,SE0800,D014,Q465,C007,2025-01-26 05:38:29
IMP6006,SE0800,D014,Q465,C237,2025-01-26 05:38:31
IMP6007,SE0800,D014,Q465,C312,2025-01-26 05:38:33
IMP6008,SE0800,D014,Q465,C174,2025-01-26 05:38:33
IMP6009,SE0800,D014,Q465,C005,2025-01-26 05:38:35
IMP6010,SE0800,D014,Q465,C144,2025-01-26 05:38:39
IMP6011,SE0115,D040,Q349,C165,2025-01-26 07:08:19
IMP6012,SE0115,D040,Q349,C032,2025-01-26 07:08:22
IMP6013,SE0115,D040,Q349,C158,2025-01-26 07:08:23
IMP6014,SE0115,D040,Q349,C318,2025-01-26 07:08:24
IMP6015,SE0115,D040,Q349,C341,2025-01-26 07:08:26
IMP6016,SE0115,D040,Q349,C016,2025-01-26 07:08:28
IMP6017,SE0322,D093,Q257,C032,2025-01-26 07:26:00
IMP6018,SE0322,D093,Q257,C049,2025-01-26 07:26:02
IMP6019,SE0322,D093,Q257,C329,2025-01-26 07:26:02
IMP6020,SE0322,D093,Q257,C206,2025-01-26 07:26:04
IMP6021,SE0322,D093,Q257,C138,2025-01-26 07:26:05
IMP6022,SE0322,D093,Q257,C300,2025-01-26 07:26:08
IMP6023,SE0322,D093,Q257,C248,2025-01-26 07:26:12
IMP6024,SE0322,D093,Q257,C304,2025-01-26 07:26:14
IMP6025,SE0783,D008,Q396,C334,2025-01-26 08:09:16
IMP6026,SE0783,D008,Q396,C255,2025-01-26 08:09:16
IMP6027,SE0783,D008,Q396,C036,2025-01-26 08:09:16
IMP6028,SE0783,D008,Q396,C162,2025-01-26 08:09:17
IMP6029,SE0783,D008,Q396,C003,2025-01-26 08:09:18
IMP6030,SE0783,D008,Q396,C192,2025-01-26 08:09:21
IMP6031,SE0783,D008,Q396,C304,2025-01-26 08:09:24
IMP6032,SE0783,D008,Q396,C277,2025-01-26 08:09:28
IMP6033,SE0661,D018,Q238,C115,2025-01-26 08:34:12
IMP6034,SE0661,D018,Q238,C177,2025-01-26 08:34:19
IMP6035,SE0661,D018,Q238,C100,2025-01-26 08:34:21
IMP6036,SE0661,D018,Q238,C327,2025-01-26 08:34:21
IMP6037,SE0661,D018,Q238,C256,2025-01-26 08:34:22
IMP6038,SE0661,D018,Q238,C151,2025-01-26 08:34:24
IMP6039,SE0572,D088,Q426,C149,2025-01-26 10:16:06
IMP6040,SE0572,D088,Q426,C121,2025-01-26 10:16:09
IMP6041,SE0572,D088,Q426,C105,2025-01-26 10:16:09
IMP6042,SE0572,D088,Q426,C214,2025-01-26 10:16:10
IMP6043,SE0572,D088,Q426,C193,2025-01-26 10:16:11
IMP6044,SE0572,D088,Q426,C229,2025-01-26 10:16:13
IMP6045,SE0572,D088,Q426,C021,2025-01-26 10:16:14
IMP6046,SE0572,D088,Q426,C212,2025-01-26 10:16:14
IMP6047,SE0572,D088,Q426,C200,2025-01-26 10:16:16
IMP6048,SE0572,D088,Q426,C204,2025-01-26 10:16:18
IMP6049,SE0689,D009,Q084,C137,2025-01-26 10:42:41
IMP6050,SE0689,D009,Q084,C173,2025-01-26 10:42:41
IMP6051,SE0689,D009,Q084,C098,2025-01-26 10:42:41
IMP6052,SE0689,D009,Q084,C303,2025-01-26 10:42:45
IMP6053,SE0689,D009,Q084,C335,2025-01-26 10:42:47
IMP6054,SE0689,D009,Q084,C010,2025-01-26 10:42:51
IMP6055,SE0689,D009,Q084,C344,2025-01-26 10:42:53
IMP6056,SE0168,D089,Q204,C317,2025-01-26 13:09:46
IMP6057,SE0168,D089,Q204,C126,2025-01-26 13:09:49
IMP6058,SE0168,D089,Q204,C073,2025-01-26 13:09:51
IMP6059,SE0168,D089,Q204,C070,2025-01-26 13:09:52
IMP6060,SE0168,D089,Q204,C075,2025-01-26 13:09:53
IMP6061,SE0168,D089,Q204,C068,2025-01-26 13:10:01
IMP6062,SE0168,D089,Q204,C258,2025-01-26 13:10:07
IMP6063,SE0168,D089,Q204,C124,2025-01-26 13:10:07
IMP6064,SE0168,D089,Q204,C192,2025-01-26 13:10:08
IMP6065,SE0168,D089,Q204,C342,2025-01-26 13:10:09
IMP6066,SE0168,D089,Q204,C287,2025-01-26 13:10:11
IMP6067,SE0168,D089,Q204,C182,2025-01-26 13:10:13
IMP6068,SE0432,D040,Q287,C241,2025-01-26 13:41:34
IMP6069,SE0432,D040,Q287,C095,2025-01-26 13:41:34
IMP6070,SE0432,D040,Q287,C337,2025-01-26 13:41:36
IMP6071,SE0432,D040,Q287,C022,2025-01-26 13:41:44
IMP6072,SE0432,D040,Q287,C221,2025-01-26 13:41:45
IMP6073,SE0432,D040,Q287,C228,2025-01-26 13:41:46
IMP6074,SE0432,D040,Q287,C275,2025-01-26 13:41:47
IMP6075,SE0432,D040,Q287,C058,2025-01-26 13:41:49
IMP6076,SE0432,D040,Q287,C111,2025-01-26 13:41:49
IMP6077,SE0432,D040,Q287,C043,2025-01-26 13:41:52
IMP6078,SE0552,D002,Q051,C103,2025-01-26 13:45:17
IMP6079,SE0552,D002,Q051,C132,2025-01-26 13:45:20
IMP6080,SE0552,D002,Q051,C037,2025-01-26 13:45:29
IMP6081,SE0552,D002,Q051,C207,2025-01-26 13:45:30
IMP6082,SE0552,D002,Q051,C026,2025-01-26 13:45:32
IMP6083,SE0552,D002,Q051,C217,2025-01-26 13:45:33
IMP6084,SE0552,D002,Q051,C051,2025-01-26 13:45:34
IMP6085,SE0552,D002,Q051,C325,2025-01-26 13:45:36
IMP6086,SE0552,D002,Q051,C289,2025-01-26 13:45:41
IMP6087,SE0552,D002,Q051,C020,2025-01-26 13:45:41
IMP6088,SE0552,D002,Q051,C095,2025-01-26 13:45:42
IMP6089,SE0552,D002,Q051,C185,2025-01-26 13:45:44
IMP6090,SE0560,D106,Q458,C045,2025-01-26 16:48:24
IMP6091,SE0560,D106,Q458,C102,2025-01-26 16:48:32
IMP6092,SE0560,D106,Q458,C289,2025-01-26 16:48:33
IMP6093,SE0560,D106,Q458,C174,2025-01-26 16:48:38
