signal_id,session_id,doctor_id,query_id,content_id,event_type,event_timestamp,dwell_seconds
SIG1051,SE0011,D067,Q404,C089,scroll_deep,2025-01-22 16:31:55,188
SIG1052,SE0011,D067,Q404,C049,scroll_deep,2025-01-22 16:38:25,161
SIG1053,SE0011,D067,Q404,C019,click,2025-01-22 16:38:35,21
SIG1054,SE0603,D042,Q007,C027,click,2025-01-22 19:35:13,11
SIG1055,SE0600,D019,Q397,C247,click,2025-01-22 21:19:12,1
SIG1056,SE0174,D062,Q015,C219,click,2025-01-22 21:47:16,6
SIG1057,SE0174,D062,Q015,C143,click,2025-01-22 21:49:59,19
SIG1058,SE0174,D062,Q015,C217,click,2025-01-22 21:51:10,1
SIG1059,SE0130,D002,Q325,C249,click,2025-01-22 22:36:30,6
SIG1060,SE0130,D002,Q325,C246,click,2025-01-22 22:39:22,24
SIG1061,SE0130,D002,Q325,C127,scroll_deep,2025-01-22 22:40:21,120
SIG1062,SE0130,D002,Q325,C327,click,2025-01-22 22:45:48,0
SIG1063,SE0267,D055,Q462,C166,click,2025-01-22 23:18:38,3
SIG1064,SE0267,D055,Q462,C176,click,2025-01-22 23:23:29,17
SIG1065,SE0338,D021,Q271,C140,click,2025-01-23 00:19:51,7
SIG1066,SE0338,D021,Q271,C212,click,2025-01-23 00:21:28,13
SIG1067,SE0371,D053,Q394,C326,save_bookmark,2025-01-23 01:49:57,121
SIG1068,SE0623,D002,Q043,C084,click,2025-01-23 02:30:25,9
SIG1069,SE0451,D007,Q101,C314,click,2025-01-23 02:30:47,6
SIG1070,SE0212,D115,Q386,C145,click,2025-01-23 03:11:33,52
SIG1071,SE0212,D115,Q386,C338,click,2025-01-23 03:13:11,20
SIG1072,SE0247,D017,Q063,C201,click,2025-01-23 03:31:14,10
SIG1073,SE0010,D019,Q334,C184,click,2025-01-23 04:11:41,1
SIG1074,SE0078,D008,Q335,C335,click,2025-01-23 04:12:31,2
SIG1075,SE0078,D008,Q335,C019,click,2025-01-23 04:13:33,6
SIG1076,SE0010,D019,Q334,C075,scroll_deep,2025-01-23 04:13:51,172
SIG1077,SE0078,D008,Q335,C052,scroll_deep,2025-01-23 04:15:10,166
SIG1078,SE0078,D008,Q335,C084,click,2025-01-23 04:15:38,0
SIG1079,SE0010,D019,Q334,C228,click,2025-01-23 04:16:31,29
SIG1080,SE0010,D019,Q334,C226,scroll_deep,2025-01-23 04:23:47,119
SIG1081,SE0010,D019,Q334,C314,scroll_deep,2025-01-23 04:26:11,115
SIG1082,SE0010,D019,Q334,C103,save_bookmark,2025-01-23 04:30:57,39
SIG1083,SE0010,D019,Q334,C211,click,2025-01-23 04:39:41,5
SIG1084,SE0055,D071,Q051,C012,click,2025-01-23 04:42:44,7
SIG1085,SE0055,D071,Q051,C255,click,2025-01-23 04:43:39,1
SIG1086,SE0055,D071,Q051,C009,scroll_deep,2025-01-23 04:46:59,160
SIG1087,SE0055,D071,Q051,C251,click,2025-01-23 04:51:44,22
SIG1088,SE0055,D071,Q051,C202,click,2025-01-23 04:53:44,8
SIG1089,SE0559,D068,Q293,C295,click,2025-01-23 05:35:33,96
SIG1090,SE0131,D023,Q323,C289,click,2025-01-23 06:07:55,11
SIG1091,SE0131,D023,Q323,C109,scroll_deep,2025-01-23 06:11:48,225
SIG1092,SE0131,D023,Q323,C052,save_bookmark,2025-01-23 06:12:31,81
SIG1093,SE0131,D023,Q323,C266,scroll_deep,2025-01-23 06:14:19,192
SIG1094,SE0131,D023,Q323,C097,click,2025-01-23 06:16:40,6
SIG1095,SE0506,D008,Q335,C176,scroll_deep,2025-01-23 06:26:53,219
SIG1096,SE0377,D065,Q015,C167,scroll_deep,2025-01-23 06:35:49,184
SIG1097,SE0194,D009,Q458,C059,click,2025-01-23 06:46:17,17
SIG1098,SE0194,D009,Q458,C231,click,2025-01-23 06:49:01,28
SIG1099,SE0194,D009,Q458,C080,click,2025-01-23 06:51:13,1
SIG1100,SE0194,D009,Q458,C232,click,2025-01-23 06:57:20,10
SIG1101,SE0110,D007,Q314,C050,click,2025-01-23 09:49:43,1
SIG1102,SE0110,D007,Q314,C190,scroll_deep,2025-01-23 09:50:48,193
SIG1103,SE0110,D007,Q314,C078,scroll_deep,2025-01-23 09:53:05,163
SIG1104,SE0110,D007,Q314,C289,click,2025-01-23 09:57:40,27
SIG1105,SE0110,D007,Q314,C252,click,2025-01-23 10:06:07,2
SIG1106,SE0158,D037,Q018,C217,click,2025-01-23 10:19:09,0
SIG1107,SE0158,D037,Q018,C068,click,2025-01-23 10:21:32,2
SIG1108,SE0158,D037,Q018,C330,click,2025-01-23 10:26:59,20
SIG1109,SE0597,D055,Q161,C005,return_visit,2025-01-23 12:06:31,143
SIG1110,SE0042,D090,Q218,C051,click,2025-01-23 13:19:29,16
SIG1111,SE0042,D090,Q218,C189,click,2025-01-23 13:21:08,2
SIG1112,SE0042,D090,Q218,C169,click,2025-01-23 13:22:05,15
SIG1113,SE0042,D090,Q218,C088,scroll_deep,2025-01-23 13:28:17,72
SIG1114,SE0042,D090,Q218,C204,click,2025-01-23 13:32:11,42
SIG1115,SE0042,D090,Q218,C225,scroll_deep,2025-01-23 13:32:13,64
SIG1116,SE0042,D090,Q218,C037,click,2025-01-23 13:42:09,13
SIG1117,SE0554,D064,Q363,C033,click,2025-01-23 13:43:07,23
SIG1118,SE0582,D013,Q397,C018,return_visit,2025-01-23 18:08:56,160
SIG1119,SE0032,D063,Q163,C094,click,2025-01-23 18:19:57,6
SIG1120,SE0032,D063,Q163,C226,scroll_deep,2025-01-23 18:23:27,112
SIG1121,SE0032,D063,Q163,C215,click,2025-01-23 18:25:01,30
SIG1122,SE0032,D063,Q163,C059,click,2025-01-23 18:28:49,24
SIG1123,SE0032,D063,Q163,C129,click,2025-01-23 18:30:51,24
SIG1124,SE0032,D063,Q163,C212,scroll_deep,2025-01-23 18:38:47,224
SIG1125,SE0441,D062,Q473,C314,click,2025-01-23 18:39:18,61
SIG1126,SE0321,D001,Q092,C175,click,2025-01-23 19:12:36,56
SIG1127,SE0321,D001,Q092,C111,save_bookmark,2025-01-23 19:15:51,91
SIG1128,SE0179,D074,Q392,C004,click,2025-01-23 20:41:24,7
SIG1129,SE0179,D074,Q392,C327,click,2025-01-23 20:44:00,31
SIG1130,SE0179,D074,Q392,C027,scroll_deep,2025-01-23 20:45:12,146
SIG1131,SE0179,D074,Q392,C295,click,2025-01-23 20:48:54,14
SIG1132,SE0164,D061,Q287,C065,click,2025-01-23 21:33:07,8
SIG1133,SE0164,D061,Q287,C255,save_bookmark,2025-01-23 21:34:58,66
SIG1134,SE0164,D061,Q287,C225,click,2025-01-23 21:38:13,25
SIG1135,SE0465,D016,Q473,C057,save_bookmark,2025-01-23 22:52:54,140
SIG1136,SE0427,D073,Q408,C109,save_bookmark,2025-01-23 23:18:05,56
SIG1137,SE0473,D099,Q181,C253,scroll_deep,2025-01-24 01:43:49,143
SIG1138,SE0614,D030,Q039,C052,scroll_deep,2025-01-24 02:14:40,69
SIG1139,SE0535,D008,Q090,C330,click,2025-01-24 02:24:39,47
SIG1140,SE0411,D015,Q094,C052,return_visit,2025-01-24 03:12:31,197
SIG1141,SE0383,D016,Q454,C117,save_bookmark,2025-01-24 03:13:38,63
SIG1142,SE0581,D002,Q314,C300,click,2025-01-24 03:16:54,0
SIG1143,SE0072,D074,Q469,C203,click,2025-01-24 04:16:27,43
SIG1144,SE0072,D074,Q469,C232,click,2025-01-24 04:18:57,28
SIG1145,SE0072,D074,Q469,C303,scroll_deep,2025-01-24 04:23:03,104
SIG1146,SE0330,D023,Q456,C236,click,2025-01-24 05:51:34,17
SIG1147,SE0330,D023,Q456,C304,click,2025-01-24 05:55:34,7
SIG1148,SE0162,D012,Q239,C160,click,2025-01-24 06:06:41,13
SIG1149,SE0162,D012,Q239,C149,scroll_deep,2025-01-24 06:08:38,167
SIG1150,SE0162,D012,Q239,C288,click,2025-01-24 06:10:45,0
SIG1151,SE0162,D012,Q239,C030,scroll_deep,2025-01-24 06:16:39,149
SIG1152,SE0162,D012,Q239,C199,scroll_deep,2025-01-24 06:20:53,120
SIG1153,SE0225,D117,Q104,C078,click,2025-01-24 08:00:50,7
SIG1154,SE0378,D119,Q204,C317,return_visit,2025-01-24 09:32:09,124
SIG1155,SE0390,D058,Q097,C318,save_bookmark,2025-01-24 09:54:39,179
SIG1156,SE0657,D085,Q287,C058,click,2025-01-24 10:20:36,6
SIG1157,SE0658,D006,Q392,C037,click,2025-01-24 11:17:08,18
SIG1158,SE0318,D009,Q153,C028,click,2025-01-24 11:19:20,16
SIG1159,SE0351,D059,Q096,C327,scroll_deep,2025-01-24 11:37:17,92
SIG1160,SE0122,D011,Q268,C314,click,2025-01-24 12:36:37,6
SIG1161,SE0122,D011,Q268,C135,save_bookmark,2025-01-24 12:41:25,57
SIG1162,SE0122,D011,Q268,C242,click,2025-01-24 12:45:59,35
SIG1163,SE0132,D029,Q003,C010,click,2025-01-24 13:27:34,3
SIG1164,SE0493,D004,Q096,C088,click,2025-01-24 13:29:50,14
SIG1165,SE0132,D029,Q003,C169,click,2025-01-24 13:31:14,2
SIG1166,SE0132,D029,Q003,C188,click,2025-01-24 13:31:59,9
SIG1167,SE0132,D029,Q003,C030,save_bookmark,2025-01-24 13:34:02,104
SIG1168,SE0132,D029,Q003,C073,click,2025-01-24 13:40:01,2
SIG1169,SE0285,D019,Q345,C068,click,2025-01-24 15:10:06,13
SIG1170,SE0285,D019,Q345,C054,click,2025-01-24 15:11:18,2
SIG1171,SE0326,D081,Q081,C084,click,2025-01-24 15:14:05,21
SIG1172,SE0326,D081,Q081,C253,scroll_deep,2025-01-24 15:18:20,203
SIG1173,SE0310,D008,Q272,C104,click,2025-01-24 15:21:46,16
SIG1174,SE0310,D008,Q272,C059,scroll_deep,2025-01-24 15:22:57,234
SIG1175,SE0203,D076,Q385,C285,click,2025-01-24 16:04:22,1
SIG1176,SE0319,D023,Q055,C214,click,2025-01-24 16:08:39,15
SIG1177,SE0095,D004,Q183,C169,click,2025-01-24 16:23:29,33
SIG1178,SE0538,D094,Q397,C032,scroll_deep,2025-01-24 16:23:57,239
SIG1179,SE0095,D004,Q183,C175,scroll_deep,2025-01-24 16:24:05,166
SIG1180,SE0095,D004,Q183,C256,click,2025-01-24 16:28:45,10
SIG1181,SE0095,D004,Q183,C065,scroll_deep,2025-01-24 16:29:21,182
SIG1182,SE0013,D101,Q093,C054,click,2025-01-24 16:30:00,4
SIG1183,SE0013,D101,Q093,C214,click,2025-01-24 16:32:57,7
SIG1184,SE0013,D101,Q093,C095,scroll_deep,2025-01-24 16:34:03,101
SIG1185,SE0013,D101,Q093,C280,click,2025-01-24 16:34:50,5
SIG1186,SE0095,D004,Q183,C018,scroll_deep,2025-01-24 16:35:59,202
SIG1187,SE0013,D101,Q093,C089,scroll_deep,2025-01-24 16:38:24,195
SIG1188,SE0013,D101,Q093,C094,click,2025-01-24 16:42:12,1
SIG1189,SE0237,D002,Q091,C274,click,2025-01-24 16:42:15,13
SIG1190,SE0237,D002,Q091,C005,click,2025-01-24 16:44:58,4
SIG1191,SE0013,D101,Q093,C106,click,2025-01-24 16:55:00,2
SIG1192,SE0013,D101,Q093,C219,click,2025-01-24 16:58:00,39
SIG1193,SE0205,D018,Q227,C029,click,2025-01-24 18:23:55,15
SIG1194,SE0213,D004,Q438,C028,click,2025-01-24 19:05:58,21
SIG1195,SE0213,D004,Q438,C167,save_bookmark,2025-01-24 19:09:54,33
SIG1196,SE0276,D026,Q232,C112,click,2025-01-24 19:31:59,4
SIG1197,SE0276,D026,Q232,C025,scroll_deep,2025-01-24 19:35:11,166
SIG1198,SE0583,D011,Q145,C295,return_visit,2025-01-24 20:34:32,334
SIG1199,SE0442,D010,Q100,C162,scroll_deep,2025-01-24 21:08:30,85
SIG1200,SE0452,D025,Q301,C054,scroll_deep,2025-01-24 21:13:00,208
SIG1201,SE0389,D016,Q095,C138,save_bookmark,2025-01-24 21:59:46,79
SIG1202,SE0613,D036,Q197,C232,scroll_deep,2025-01-24 22:55:49,205
SIG1203,SE0124,D045,Q234,C250,click,2025-01-25 01:04:54,10
SIG1204,SE0124,D045,Q234,C318,scroll_deep,2025-01-25 01:07:27,216
SIG1205,SE0124,D045,Q234,C093,scroll_deep,2025-01-25 01:07:41,170
SIG1206,SE0124,D045,Q234,C163,scroll_deep,2025-01-25 01:12:08,63
SIG1207,SE0124,D045,Q234,C073,scroll_deep,2025-01-25 01:21:22,227
SIG1208,SE0107,D118,Q172,C290,click,2025-01-25 01:39:06,5
SIG1209,SE0107,D118,Q172,C031,click,2025-01-25 01:42:11,24
SIG1210,SE0107,D118,Q172,C073,click,2025-01-25 01:45:42,21
SIG1211,SE0107,D118,Q172,C232,save_bookmark,2025-01-25 01:45:46,68
SIG1212,SE0107,D118,Q172,C033,click,2025-01-25 01:49:00,17
SIG1213,SE0245,D034,Q248,C331,click,2025-01-25 03:28:55,14
SIG1214,SE0489,D001,Q467,C274,scroll_deep,2025-01-25 03:41:12,74
SIG1215,SE0244,D118,Q207,C268,click,2025-01-25 04:44:36,2
SIG1216,SE0612,D040,Q304,C031,click,2025-01-25 04:57:37,0
SIG1217,SE0407,D064,Q202,C162,click,2025-01-25 06:04:25,0
SIG1218,SE0058,D045,Q132,C083,click,2025-01-25 06:37:58,49
SIG1219,SE0058,D045,Q132,C151,click,2025-01-25 06:41:18,7
SIG1220,SE0058,D045,Q132,C158,click,2025-01-25 06:41:30,5
SIG1221,SE0058,D045,Q132,C326,scroll_deep,2025-01-25 06:43:01,216
SIG1222,SE0563,D024,Q199,C310,save_bookmark,2025-01-25 08:00:01,155
SIG1223,SE0486,D007,Q180,C196,click,2025-01-25 13:29:00,2
SIG1224,SE0640,D005,Q490,C334,click,2025-01-25 14:20:10,8
SIG1225,SE0242,D076,Q049,C045,click,2025-01-25 14:36:55,0
SIG1226,SE0354,D011,Q337,C046,click,2025-01-25 16:15:47,49
SIG1227,SE0147,D045,Q407,C133,click,2025-01-25 16:49:26,8
SIG1228,SE0147,D045,Q407,C192,click,2025-01-25 16:52:58,25
SIG1229,SE0147,D045,Q407,C280,click,2025-01-25 16:53:57,33
SIG1230,SE0416,D105,Q183,C251,click,2025-01-25 18:42:39,1
SIG1231,SE0337,D001,Q129,C010,click,2025-01-25 19:07:51,6
SIG1232,SE0392,D068,Q009,C004,click,2025-01-25 19:30:49,9
SIG1233,SE0045,D001,Q398,C075,click,2025-01-25 21:47:18,25
SIG1234,SE0045,D001,Q398,C228,save_bookmark,2025-01-25 21:50:22,124
SIG1235,SE0045,D001,Q398,C280,click,2025-01-25 21:51:32,4
SIG1236,SE0045,D001,Q398,C169,click,2025-01-25 21:52:18,1
SIG1237,SE0045,D001,Q398,C295,click,2025-01-25 21:54:12,19
SIG1238,SE0045,D001,Q398,C342,scroll_deep,2025-01-25 21:58:03,185
SIG1239,SE0045,D001,Q398,C045,click,2025-01-25 22:08:58,31
SIG1240,SE0045,D001,Q398,C009,click,2025-01-25 22:12:37,24
SIG1241,SE0325,D017,Q460,C032,click,2025-01-26 01:37:00,16
SIG1242,SE0334,D057,Q059,C032,click,2025-01-26 01:55:48,14
SIG1243,SE0324,D095,Q002,C124,click,2025-01-26 01:57:21,7
SIG1244,SE0284,D028,Q373,C315,click,2025-01-26 02:11:40,10
SIG1245,SE0049,D044,Q176,C249,click,2025-01-26 03:37:57,14
SIG1246,SE0049,D044,Q176,C301,click,2025-01-26 03:40:22,8
SIG1247,SE0362,D099,Q440,C030,return_visit,2025-01-26 03:41:32,185
SIG1248,SE0049,D044,Q176,C109,scroll_deep,2025-01-26 03:44:22,195
SIG1249,SE0049,D044,Q176,C215,scroll_deep,2025-01-26 03:45:51,119
SIG1250,SE0049,D044,Q176,C079,save_bookmark,2025-01-26 03:47:47,73
SIG1251,SE0049,D044,Q176,C225,scroll_deep,2025-01-26 03:49:17,181
SIG1252,SE0633,D038,Q247,C137,scroll_deep,2025-01-26 05:30:04,88
SIG1253,SE0115,D040,Q349,C032,click,2025-01-26 07:08:34,35
SIG1254,SE0115,D040,Q349,C341,click,2025-01-26 07:10:18,1
SIG1255,SE0115,D040,Q349,C158,click,2025-01-26 07:12:55,14
SIG1256,SE0322,D093,Q257,C049,click,2025-01-26 07:26:36,22
SIG1257,SE0661,D018,Q238,C151,click,2025-01-26 08:34:33,8
SIG1258,SE0572,D088,Q426,C214,scroll_deep,2025-01-26 10:16:39,93
SIG1259,SE0168,D089,Q204,C192,click,2025-01-26 13:10:40,4
SIG1260,SE0168,D089,Q204,C075,scroll_deep,2025-01-26 13:14:32,148
SIG1261,SE0168,D089,Q204,C317,click,2025-01-26 13:16:48,3
SIG1262,SE0432,D040,Q287,C043,click,2025-01-26 13:41:57,50
SIG1263,SE0552,D002,Q051,C132,scroll_deep,2025-01-26 13:45:55,70
SIG1264,SE0560,D106,Q458,C019,click,2025-01-26 16:48:48,15
SIG1265,SE0558,D009,Q323,C240,return_visit,2025-01-26 19:18:46,251
SIG1266,SE0449,D026,Q245,C251,scroll_deep,2025-01-26 19:45:35,83
SIG1267,SE0165,D080,Q337,C277,click,2025-01-26 21:47:36,17
SIG1268,SE0165,D080,Q337,C047,scroll_deep,2025-01-26 21:51:24,108
SIG1269,SE0165,D080,Q337,C049,save_bookmark,2025-01-26 21:51:32,118
SIG1270,SE0437,D055,Q239,C268,scroll_deep,2025-01-26 21:54:12,87
SIG1271,SE0165,D080,Q337,C256,click,2025-01-26 21:57:12,6
SIG1272,SE0264,D007,Q269,C192,click,2025-01-26 22:02:30,23
SIG1273,SE0264,D007,Q269,C027,scroll_deep,2025-01-26 22:03:12,178
SIG1274,SE0037,D079,Q435,C111,click,2025-01-26 22:10:05,4
SIG1275,SE0037,D079,Q435,C310,scroll_deep,2025-01-26 22:12:14,139
SIG1276,SE0037,D079,Q435,C059,scroll_deep,2025-01-26 22:17:33,233
SIG1277,SE0037,D079,Q435,C225,scroll_deep,2025-01-26 22:18:25,210
SIG1278,SE0037,D079,Q435,C295,scroll_deep,2025-01-26 22:18:35,74
SIG1279,SE0037,D079,Q435,C034,scroll_deep,2025-01-26 22:21:20,64
SIG1280,SE0037,D079,Q435,C204,click,2025-01-26 22:37:41,17
SIG1281,SE0198,D050,Q061,C176,click,2025-01-26 22:53:42,20
SIG1282,SE0198,D050,Q061,C304,click,2025-01-26 22:56:45,2
SIG1283,SE0198,D050,Q061,C103,scroll_deep,2025-01-26 22:57:46,218
SIG1284,SE0198,D050,Q061,C143,click,2025-01-26 22:58:27,30
SIG1285,SE0198,D050,Q061,C344,scroll_deep,2025-01-26 23:01:54,65
SIG1286,SE0293,D011,Q273,C301,click,2025-01-26 23:07:37,14
SIG1287,SE0349,D065,Q057,C018,click,2025-01-27 00:36:26,4
SIG1288,SE0349,D065,Q057,C049,save_bookmark,2025-01-27 00:40:19,92
SIG1289,SE0645,D057,Q015,C037,scroll_deep,2025-01-27 01:36:45,174
SIG1290,SE0300,D012,Q030,C043,click,2025-01-27 01:49:38,0
SIG1291,SE0300,D012,Q030,C135,click,2025-01-27 01:53:04,11
SIG1292,SE0121,D066,Q009,C322,click,2025-01-27 02:05:32,19
SIG1293,SE0121,D066,Q009,C236,click,2025-01-27 02:08:29,15
SIG1294,SE0121,D066,Q009,C226,click,2025-01-27 02:14:12,17
SIG1295,SE0121,D066,Q009,C033,click,2025-01-27 02:16:11,11
SIG1296,SE0415,D089,Q231,C047,scroll_deep,2025-01-27 03:19:33,97
SIG1297,SE0488,D073,Q393,C203,scroll_deep,2025-01-27 03:55:47,107
SIG1298,SE0435,D003,Q245,C250,click,2025-01-27 04:18:56,15
SIG1299,SE0434,D035,Q489,C158,click,2025-01-27 05:49:34,8
SIG1300,SE0485,D075,Q301,C143,return_visit,2025-01-27 07:01:00,268
SIG1301,SE0481,D002,Q056,C073,scroll_deep,2025-01-27 08:19:51,72
SIG1302,SE0482,D001,Q076,C274,scroll_deep,2025-01-27 09:21:49,232
SIG1303,SE0163,D074,Q297,C240,click,2025-01-27 10:24:33,1
SIG1304,SE0163,D074,Q297,C335,click,2025-01-27 10:28:21,1
SIG1305,SE0163,D074,Q297,C054,click,2025-01-27 10:30:59,19
SIG1306,SE0163,D074,Q297,C290,click,2025-01-27 10:33:12,10
SIG1307,SE0512,D067,Q019,C326,click,2025-01-27 11:42:02,22
SIG1308,SE0599,D114,Q101,C255,save_bookmark,2025-01-27 12:36:37,121
SIG1309,SE0550,D081,Q354,C072,click,2025-01-27 12:37:49,4
SIG1310,SE0151,D098,Q209,C167,click,2025-01-27 12:47:15,24
SIG1311,SE0151,D098,Q209,C232,save_bookmark,2025-01-27 12:47:57,93
SIG1312,SE0151,D098,Q209,C034,scroll_deep,2025-01-27 12:48:23,64
SIG1313,SE0076,D042,Q409,C058,click,2025-01-27 14:03:27,31
SIG1314,SE0076,D042,Q409,C278,scroll_deep,2025-01-27 14:05:21,132
SIG1315,SE0076,D042,Q409,C127,scroll_deep,2025-01-27 14:11:59,84
SIG1316,SE0261,D002,Q170,C247,click,2025-01-27 14:14:24,0
SIG1317,SE0261,D002,Q170,C288,click,2025-01-27 14:17:22,4
SIG1318,SE0467,D023,Q078,C104,scroll_deep,2025-01-27 16:18:25,142
SIG1319,SE0304,D035,Q331,C025,click,2025-01-27 16:24:20,0
SIG1320,SE0304,D035,Q331,C106,click,2025-01-27 16:26:31,2
SIG1321,SE0092,D011,Q185,C242,click,2025-01-27 17:32:42,18
SIG1322,SE0092,D011,Q185,C182,scroll_deep,2025-01-27 17:37:22,221
SIG1323,SE0092,D011,Q185,C008,scroll_deep,2025-01-27 17:41:32,152
SIG1324,SE0092,D011,Q185,C103,scroll_deep,2025-01-27 17:43:12,155
SIG1325,SE0048,D085,Q327,C109,click,2025-01-27 18:42:54,5
SIG1326,SE0048,D085,Q327,C088,click,2025-01-27 18:47:29,33
SIG1327,SE0048,D085,Q327,C059,scroll_deep,2025-01-27 18:50:38,231
SIG1328,SE0048,D085,Q327,C010,click,2025-01-27 18:50:49,1
SIG1329,SE0048,D085,Q327,C235,click,2025-01-27 18:50:52,7
SIG1330,SE0048,D085,Q327,C009,click,2025-01-27 18:52:30,0
SIG1331,SE0048,D085,Q327,C342,scroll_deep,2025-01-27 18:55:12,117
SIG1332,SE0048,D085,Q327,C203,click,2025-01-27 19:00:46,35
SIG1333,SE0048,D085,Q327,C135,save_bookmark,2025-01-27 19:12:11,172
SIG1334,SE0138,D029,Q315,C145,click,2025-01-27 20:45:13,11
SIG1335,SE0138,D029,Q315,C300,scroll_deep,2025-01-27 20:48:17,139
SIG1336,SE0138,D029,Q315,C118,click,2025-01-27 20:54:53,7
SIG1337,SE0038,D024,Q069,C299,click,2025-01-27 22:05:12,2
SIG1338,SE0038,D024,Q069,C160,click,2025-01-27 22:07:04,2
SIG1339,SE0038,D024,Q069,C219,scroll_deep,2025-01-27 22:09:00,158
SIG1340,SE0038,D024,Q069,C083,click,2025-01-27 22:10:20,46
SIG1341,SE0038,D024,Q069,C314,click,2025-01-27 22:14:56,4
SIG1342,SE0038,D024,Q069,C093,scroll_deep,2025-01-27 22:19:04,188
SIG1343,SE0038,D024,Q069,C280,click,2025-01-27 22:24:32,16
SIG1344,SE0038,D024,Q069,C059,click,2025-01-27 22:27:54,4
SIG1345,SE0405,D072,Q409,C054,return_visit,2025-01-27 23:01:04,124
SIG1346,SE0273,D092,Q116,C010,click,2025-01-28 00:29:03,12
SIG1347,SE0273,D092,Q116,C012,scroll_deep,2025-01-28 00:31:43,138
SIG1348,SE0104,D026,Q354,C236,click,2025-01-28 00:56:04,10
SIG1349,SE0104,D026,Q354,C078,click,2025-01-28 00:57:19,4
SIG1350,SE0104,D026,Q354,C049,scroll_deep,2025-01-28 01:02:36,80
SIG1351,SE0104,D026,Q354,C135,click,2025-01-28 01:08:07,14
SIG1352,SE0574,D032,Q125,C287,click,2025-01-28 01:20:54,2
SIG1353,SE0369,D092,Q341,C250,click,2025-01-28 03:24:53,3
SIG1354,SE0445,D002,Q340,C075,click,2025-01-28 05:05:35,10
SIG1355,SE0539,D020,Q146,C112,scroll_deep,2025-01-28 05:48:27,140
SIG1356,SE0185,D119,Q421,C225,click,2025-01-28 07:34:26,3
SIG1357,SE0185,D119,Q421,C072,scroll_deep,2025-01-28 07:38:26,229
SIG1358,SE0185,D119,Q421,C235,click,2025-01-28 07:43:42,15
SIG1359,SE0376,D024,Q349,C015,save_bookmark,2025-01-28 08:08:20,94
SIG1360,SE0436,D009,Q096,C022,scroll_deep,2025-01-28 09:05:22,171
SIG1361,SE0409,D020,Q056,C069,click,2025-01-28 13:34:30,1
SIG1362,SE0642,D095,Q077,C010,click,2025-01-28 14:50:29,24
SIG1363,SE0202,D012,Q255,C072,click,2025-01-28 15:24:11,15
SIG1364,SE0202,D012,Q255,C247,scroll_deep,2025-01-28 15:26:13,157
SIG1365,SE0504,D049,Q156,C268,scroll_deep,2025-01-28 16:07:49,229
SIG1366,SE0182,D001,Q179,C005,click,2025-01-28 17:31:10,0
SIG1367,SE0182,D001,Q179,C079,save_bookmark,2025-01-28 17:35:00,94
SIG1368,SE0182,D001,Q179,C111,save_bookmark,2025-01-28 17:35:29,178
SIG1369,SE0182,D001,Q179,C241,scroll_deep,2025-01-28 17:35:52,129
SIG1370,SE0629,D037,Q354,C007,click,2025-01-28 17:41:27,5
SIG1371,SE0182,D001,Q179,C083,click,2025-01-28 17:47:58,17
SIG1372,SE0519,D087,Q289,C343,scroll_deep,2025-01-28 17:58:33,191
SIG1373,SE0590,D024,Q281,C189,click,2025-01-28 18:21:06,6
SIG1374,SE0128,D004,Q199,C257,click,2025-01-28 19:17:07,62
SIG1375,SE0128,D004,Q199,C138,scroll_deep,2025-01-28 19:18:46,211
SIG1376,SE0128,D004,Q199,C242,click,2025-01-28 19:21:58,38
SIG1377,SE0128,D004,Q199,C285,scroll_deep,2025-01-28 19:22:49,82
SIG1378,SE0384,D019,Q323,C049,click,2025-01-28 20:25:25,1
SIG1379,SE0391,D056,Q145,C033,click,2025-01-28 21:21:48,12
SIG1380,SE0375,D005,Q179,C182,return_visit,2025-01-28 21:47:59,277
SIG1381,SE0291,D006,Q066,C212,click,2025-01-28 21:52:46,11
SIG1382,SE0541,D046,Q131,C203,scroll_deep,2025-01-28 23:06:35,130
SIG1383,SE0084,D053,Q247,C341,click,2025-01-28 23:13:01,3
SIG1384,SE0084,D053,Q247,C310,click,2025-01-28 23:14:44,6
SIG1385,SE0084,D053,Q247,C263,scroll_deep,2025-01-28 23:21:03,221
SIG1386,SE0526,D011,Q292,C151,scroll_deep,2025-01-28 23:25:09,190
SIG1387,SE0393,D002,Q268,C092,click,2025-01-28 23:51:49,12
SIG1388,SE0648,D001,Q319,C072,click,2025-01-29 00:43:01,12
SIG1389,SE0054,D021,Q304,C189,click,2025-01-29 01:03:15,6
SIG1390,SE0054,D021,Q304,C287,click,2025-01-29 01:08:08,25
SIG1391,SE0054,D021,Q304,C080,click,2025-01-29 01:09:29,44
SIG1392,SE0054,D021,Q304,C011,click,2025-01-29 01:14:48,64
SIG1393,SE0033,D036,Q224,C184,click,2025-01-29 04:07:57,10
SIG1394,SE0033,D036,Q224,C129,scroll_deep,2025-01-29 04:10:03,203
SIG1395,SE0033,D036,Q224,C046,scroll_deep,2025-01-29 04:17:29,176
SIG1396,SE0033,D036,Q224,C173,click,2025-01-29 04:17:47,33
SIG1397,SE0033,D036,Q224,C094,scroll_deep,2025-01-29 04:20:54,127
SIG1398,SE0033,D036,Q224,C249,save_bookmark,2025-01-29 04:20:57,135
SIG1399,SE0033,D036,Q224,C299,scroll_deep,2025-01-29 04:21:37,203
SIG1400,SE0033,D036,Q224,C166,click,2025-01-29 04:31:09,1
